G701K        G140KR103502GF6209071603526000009895.00000200000020250910000000001979000000.000000002.82700000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000021000000000000020744000000.0002025091100009896.0000009895.00000000002000000000000003000000000002.826000000002.82700000009897.0000009894.00000000007000000000000005000000000002.824000000002.82800000009898.0000009893.00000000005000000000000005000000000002.823000000002.82900000009899.0000009892.00000000001000000000000002000000000002.822000000002.83000000009900.0000009889.00000000002000000000000001000000000002.821000000002.834000000000032000000000000058000000?
G701K        G140KR103502GF6209071677717400009895.00000200000020250910000000001979000000.000000002.82700000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000023000000000000022723000000.0002025091100009896.0000009895.00000000002000000000000001000000000002.826000000002.82700000009897.0000009894.00000000007000000000000005000000000002.824000000002.82800000009898.0000009893.00000000005000000000000005000000000002.823000000002.82900000009900.0000009892.00000000002000000000000001000000000002.821000000002.83000000009901.0000009889.00000000002000000000000001000000000002.820000000002.834000000000022000000000000046000000?
G701K        G140KR103502GF6209072931819400009896.00000200000020250910000000001979200000.000000002.82600000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000025000000000000024702200000.0002025091100009897.0000009895.00000000007000000000000001000000000002.824000000002.82700000009898.0000009894.00000000005000000000000006000000000002.823000000002.82800000009900.0000009893.00000000002000000000000005000000000002.821000000002.82900000009901.0000009892.00000000003000000000000001000000000002.820000000002.83000000009904.0000009890.00000000004000000000000004000000000002.816000000002.833000000000030000000000000056000000?
G701K        G140KR103502GF6209085064597000009896.00000300000020250910000000002968800000.000000002.82600000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000028000000000000027671000000.0002025091100009897.0000009896.00000000007000000000000002000000000002.824000000002.82600000009898.0000009895.00000000005000000000000007000000000002.823000000002.82700000009899.0000009894.00000000004000000000000005000000000002.822000000002.82800000009900.0000009893.00000000002000000000000005000000000002.821000000002.82900000009901.0000009892.00000000002000000000000003000000000002.820000000002.830000000000042000000000000071000000?
G701K        G140KR103502GF6209085248084400009896.00000200000020250910000000001979200000.000000002.82600000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000030000000000000029650200000.0002025091100009897.0000009895.00000000007000000000000007000000000002.824000000002.82700000009898.0000009894.00000000005000000000000005000000000002.823000000002.82800000009899.0000009893.00000000004000000000000005000000000002.822000000002.82900000009900.0000009892.00000000002000000000000003000000000002.821000000002.83000000009901.0000009889.00000000002000000000000001000000000002.820000000002.834000000000042000000000000069000000?
G701K        G140KR103503GF9509090181893200009973.50000100000020250910000000000997350000.000000002.55800000009973.5000009973.5000009973.50000002.558000000002.558000000002.558000000000001000000000000000997350000.0002025091100009976.5000009970.50000000001000000000000001000000000002.551000000002.56400000009986.0000009943.00000000001000000000000005000000000002.531000000002.62300000009986.5000009942.50000000011000000000000005000000000002.530000000002.62400000000000.0000009942.00000000000000000000000005000000000000.000000000002.62600000000000.0000009941.00000000000000000000000001000000000000.000000000002.628000000000013000000000000021000000?
G701K        G140KR103502GF6209090886548900009895.00000100000020250910000000000989500000.000000002.82700000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000032000000000000031629200000.0002025091100009896.0000009895.00000000004000000000000005000000000002.826000000002.82700000009897.0000009894.00000000005000000000000005000000000002.824000000002.82800000009898.0000009893.00000000005000000000000006000000000002.823000000002.82900000009899.0000009892.00000000003000000000000002000000000002.822000000002.83000000009900.0000009889.00000000003000000000000005000000000002.821000000002.834000000000042000000000000067000000?
G701K        G140KR103502GF6209091075733200009896.00000100000020250910000000000989600000.000000002.82600000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000033000000000000032618800000.0002025091100009896.0000009895.00000000001000000000000005000000000002.826000000002.82700000009897.0000009894.00000000005000000000000005000000000002.824000000002.82800000009898.0000009893.00000000005000000000000006000000000002.823000000002.82900000009899.0000009892.00000000003000000000000002000000000002.822000000002.83000000009900.0000009889.00000000003000000000000005000000000002.821000000002.834000000000039000000000000067000000?
G701K        G140KR103502GF6209091513513000009896.00000100000020250910000000000989600000.000000002.82600000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000034000000000000033608400000.0002025091100009897.0000009895.00000000005000000000000005000000000002.824000000002.82700000009898.0000009894.00000000005000000000000005000000000002.823000000002.82800000009899.0000009893.00000000004000000000000005000000000002.822000000002.82900000009900.0000009892.00000000002000000000000003000000000002.821000000002.83000000009902.0000009889.00000000013000000000000001000000000002.818000000002.834000000000038000000000000067000000?
G701K        G140KR103502GF6209091730746000009895.00000100000020250910000000000989500000.000000002.82700000009855.0000009896.0000009855.00000002.875000000002.826000000002.875000000000039000000000000038555900000.0002025091100009897.0000009894.00000000005000000000000005000000000002.824000000002.82800000009898.0000009893.00000000006000000000000005000000000002.823000000002.82900000009899.0000009892.00000000003000000000000002000000000002.822000000002.83000000009900.0000009891.00000000002000000000000001000000000002.821000000002.83200000009901.0000009889.00000000004000000000000001000000000002.820000000002.834000000000038000000000000062000000?
